user_id,f0_
uid-1691941979388-2589,113
uid-1692219996656-83249,113
uid-1654281635303-85127,113
uid-1692052348613-47189,113
uid-1692313966297-18156,113
uid-1661809275931-42793,113
uid-1693301078169-23109,113
uid-1693106384964-59868,113
uid-1692096250469-24778,113
uid-1691977962969-21165,113
uid-1693067653060-27223,113
uid-1692556144003-98185,113
uid-1693397857037-56939,113
uid-1691383908032-47759,113
uid-1691186071154-77237,113
uid-1693260295874-30939,113
uid-1692108495100-73890,113
uid-1690936913118-68632,113
uid-1692255927979-46130,113
uid-1691749962517-99655,113
uid-1691622316967-88704,113
uid-1690617350841-22044,113
uid-1691248901523-61898,113
uid-1691725189350-73255,113
uid-1622490691297-26375,113
uid-1693072733340-68179,113
uid-1691109192613-36459,113
uid-1691448593281-36387,113
uid-1692475033121-8391,113
uid-1692155611101-98069,113
uid-1691462845090-62922,113
uid-1691540748581-79008,113
uid-1691282852727-35801,113
uid-1692129297304-82457,113
uid-1687658716764-862,113
uid-1692887401468-97761,113
uid-1690385754729-99681,113
uid-1613068110881-46840,113
uid-1693170593808-83174,113
uid-1691369821538-60756,113
uid-1692387265506-66115,113
uid-1692747441193-56186,113
uid-1691824358874-52150,113
uid-1691802479749-11212,113
uid-1669882317649-5448,113
uid-1691417389206-29145,113
uid-1689639489349-51339,113
uid-1691117180636-71392,113
uid-1692679390205-44937,113
uid-1692878576921-86894,113
uid-1693171232178-99442,113
uid-1677880738933-919,113
uid-1693167435915-97384,113
uid-1691208058296-79638,113
uid-1693097042069-36122,113
uid-1693091969249-196,113
uid-1692109448147-52031,113
uid-1692238530026-1226,113
uid-1691297325030-24381,113
uid-1693286279011-10285,113
uid-1691621014245-89569,113
uid-1692594336862-44536,113
uid-1692504461678-1810,112
uid-1691616976752-25132,112
uid-1692282550071-92422,112
uid-1693104322844-76187,112
uid-1693010410595-47232,112
uid-1660594351968-69817,112
uid-1692799739387-20068,112
uid-1689308308338-64444,112
uid-1693273542173-69133,112
uid-1693090250446-15470,112
uid-1693203761623-60129,112
uid-1692722951457-49673,112
uid-1691397531273-19506,112
uid-1693325973887-17249,112
uid-1692111852854-91901,112
uid-1690947110916-78439,112
uid-1691277371474-42606,112
uid-1690910733188-80860,112
uid-1691358717529-34340,112
uid-1692968022678-45850,112
uid-1692461882037-51404,112
uid-1691693777879-53823,112
uid-1692836787040-12283,112
uid-1693067155226-84499,112
uid-1691975592706-5761,112
uid-1691803287846-52007,112
uid-1692026676125-56971,112
uid-1692667364443-24466,112
uid-1693198243070-83394,112
uid-1692679973579-81097,112
uid-1693403547753-67565,112
uid-1692304108261-89832,112
uid-1689874555888-77867,112
uid-1691939477450-50615,112
uid-1691834421293-14826,112
uid-1691611868500-97059,112
uid-1691033800100-32622,112
uid-1691690138129-50997,112
uid-1690925939167-61537,112
uid-1691639849116-71931,112
uid-1693264022848-82623,112
uid-1693453599921-56292,112
uid-1692311299745-38541,112
uid-1693111240289-87208,112
uid-1692921620397-75235,112
uid-1690075071422-89679,112
uid-1693043093078-11339,112
uid-1692343179830-64506,112
uid-1693183161526-30097,112
uid-1690914487298-78220,112
uid-1691786101449-67502,112
uid-1681949231782-15398,112
uid-1692933258480-73821,112
uid-1692679676113-97745,112
uid-1691546064882-4011,112
uid-1691205493826-99608,112
uid-1691816227487-38829,112
uid-1691885651591-53152,112
uid-1666513217280-39011,112
uid-1692745321567-79622,112
uid-1692911847028-92025,112
uid-1691120998485-66936,112
uid-1693183324509-3372,112
uid-1693062876523-85133,112
uid-1687308490902-62498,112
uid-1665452980487-87567,112
uid-1690098322443-2063,112
uid-1691421983538-47591,112
uid-1692577661819-46247,112
uid-1590863694250-83085,112
uid-1666469719538-37742,112
uid-1693328195184-8035,112
uid-1691045751467-17879,112
uid-1692117849195-61328,112
uid-1692018403125-77875,112
uid-1691968420948-4259,112
uid-1691348987267-97292,112
uid-1690700233407-31013,112
uid-1691459122059-72282,112
uid-1600710488708-21385,112
uid-1693430625373-96291,112
uid-1690939669995-50476,112
uid-1693422304928-52554,112
uid-1643578668390-34930,112
uid-1692358353109-14452,112
uid-1692580370753-51438,112
uid-1690416399768-7047,112
uid-1693359955038-83464,112
uid-1691767885387-29111,112
uid-1690993292366-77752,112
uid-1692729868660-74680,112
uid-1690934299145-22810,112
uid-1691101425336-48025,112
uid-1692417078500-31446,112
uid-1692500202090-41516,112
uid-1693359156533-83727,112
uid-1693388507398-86589,112
uid-1691640151835-36592,112
uid-1691041441832-20716,112
uid-1691879048442-21435,112
uid-1691711880958-74367,112
uid-1693309740551-36374,112
uid-1692658425458-18438,112
uid-1692492080870-55929,112
uid-1689626095763-61584,112
uid-1692507686541-89446,112
uid-1691605059155-10586,112
uid-1690059285341-86102,112
uid-1693174079369-25579,112
uid-1690861272789-87558,112
uid-1692681706062-53413,112
uid-1691740818356-23184,112
uid-1692763800007-65894,112
uid-1692667656757-54472,112
uid-1670344003690-52297,112
uid-1684500818820-11755,112
uid-1691681035134-43673,111
uid-1693030328934-25646,111
uid-1692934267235-27208,111
uid-1691559572626-29676,111
uid-1693157954545-84827,111
uid-1692824991165-24664,111
uid-1614894282944-73352,111
uid-1691434636094-57423,111
uid-1692295106834-32379,111
uid-1616612172707-90112,111
uid-1598554726301-50964,111
uid-1692099702841-51789,111
uid-1691779117269-60215,111
uid-1690876386988-20580,111
uid-1692752679621-17672,111
uid-1691548941702-16391,111
uid-1693074685614-48698,111
uid-1691550212239-67919,111
uid-1692467198367-91348,111
uid-1693090022686-13143,111
uid-1692498576675-57529,111
uid-1693179557008-35083,111
uid-1692819353929-85117,111
uid-1691339297339-27646,111
uid-1692773210241-2059,111
uid-1690940743320-86656,111
uid-1692476429364-51218,111
uid-1691346679454-94563,111
uid-1591244128507-99145,111
uid-1592763799975-85650,111
uid-1692288958910-96132,111
uid-1692232965917-50093,111
uid-1691979010981-37630,111
uid-1691677868888-94273,111
uid-1691263032475-81830,111
uid-1691792442265-23968,111
uid-1693361159138-29543,111
uid-1692761817490-31354,111
uid-1693329071768-87630,111
uid-1693090519747-87331,111
uid-1691969654979-4662,111
uid-1692900360938-61134,111
uid-1692337301911-75372,111
uid-1692994113241-79897,111
uid-1624739898193-35695,111
uid-1692055134041-93057,111
uid-1690333484536-30206,111
uid-1691038367770-75123,111
uid-1692997953331-21383,111
uid-1661384682458-9058,111
uid-1692503680358-84769,111
uid-1691120212393-92371,111
uid-1691639150840-75848,111
uid-1691425355420-53728,111
uid-1692326167042-68150,111
uid-1691155393226-1205,111
uid-1693022238182-9243,111
uid-1692491888483-66873,111
uid-1692070497142-77832,111
uid-1691345172479-1231,111
uid-1691279081724-9905,111
uid-1689106847913-58708,111
uid-1690990665285-83086,111
uid-1692460511060-35974,111
uid-1690755498777-21091,111
uid-1693336005022-61037,111
uid-1692598499684-34385,111
uid-1676954943866-33694,111
uid-1687051155618-56686,111
uid-1692904137299-79068,111
uid-1691549290589-77237,111
uid-1664090185744-32551,111
uid-1691191595578-15100,111
uid-1692595750142-10157,111
uid-1692565890676-62939,111
uid-1590630503591-85311,111
uid-1692126873017-95862,111
uid-1692314353495-93686,111
uid-1692889010977-58904,111
uid-1693446666687-20058,111
uid-1692155388918-576,111
uid-1693431752763-5476,111
uid-1690589584742-37067,111
uid-1691385955140-86539,111
uid-1691442122661-84396,111
uid-1691874177218-89638,111
uid-1691523507079-22300,111
uid-1693085570476-50266,111
uid-1692383395546-41798,111
uid-1692253741958-674,111
uid-1692593402420-52932,111
uid-1691550122092-24627,111
uid-1692508091939-45273,111
uid-1692195847628-50706,111
uid-1690601620538-11071,111
uid-1691983826542-25023,111
uid-1691383329151-63254,111
uid-1692488179606-23240,111
uid-1672362711215-51798,111
uid-1692503298193-83887,111
uid-1692591731251-24675,111
uid-1691517467916-90360,111
uid-1691254840049-3245,111
uid-1684695156477-327,111
uid-1626025459236-36832,111
uid-1691879822131-42828,111
uid-1691425077883-31284,111
uid-1623117630361-97965,111
uid-1692827858180-32385,111
uid-1692771541228-2536,111
uid-1692170950448-16583,111
uid-1693325650353-96067,111
uid-1681365549206-96491,111
uid-1691819378400-16773,111
uid-1691003381619-77695,111
uid-1692282788089-82460,111
uid-1675620945909-41311,111
uid-1691468486401-53803,111
uid-1691691734144-53137,111
uid-1690829609763-91132,111
uid-1692974346336-75970,111
uid-1690863167090-2610,111
uid-1687914064653-81327,111
uid-1692149026851-80640,111
uid-1692641000225-20069,111
uid-1691945763752-66056,111
uid-1692396104334-66731,111
uid-1681738031476-50217,111
uid-1692716908996-91285,111
uid-1693269579289-75480,111
uid-1691713097101-72642,111
uid-1613254294728-76984,111
uid-1692723211203-1745,111
uid-1692913182628-77493,111
uid-1693453733133-98385,111
uid-1691253110975-60305,111
uid-1693333256459-52378,111
uid-1691342548107-36121,111
uid-1691627134634-50679,111
uid-1692029074994-67030,111
uid-1691184762134-89911,111
uid-1693080312182-74730,111
uid-1689631289997-81941,111
uid-1693366930262-2293,111
uid-1692643369232-7002,111
uid-1691610574431-77718,111
uid-1690153915215-12815,111
uid-1692671948259-8491,111
uid-1692927997778-53677,111
uid-1689658386003-43249,111
uid-1692032958906-76650,111
uid-1619305537493-51456,111
uid-1690856188450-7290,111
uid-1692243597374-75954,111
uid-1692058513712-55871,111
uid-1594585595831-15670,111
uid-1691509399972-16390,111
uid-1691891747823-49973,111
uid-1691353712124-75202,110
uid-1693359184192-39070,110
uid-1690830762790-54038,110
uid-1674417861036-35382,110
uid-1691340855168-41349,110
uid-1690956626837-58452,110
uid-1691306032881-54004,110
uid-1692291938490-45027,110
uid-1692744216928-31550,110
uid-1693080999092-19360,110
uid-1692767090437-15686,110
uid-1691873492962-17017,110
uid-1692132348324-47516,110
uid-1692151448269-47847,110
uid-1692547564695-18506,110
uid-1692047037784-71392,110
uid-1693256513532-73180,110
uid-1691618873483-86668,110
uid-1692040711436-40874,110
uid-1692927184193-43202,110
uid-1685838214943-53509,110
uid-1692633148112-82110,110
uid-1692835851880-32326,110
uid-1693377125839-79781,110
uid-1693355215461-17072,110
uid-1693088090670-48663,110
uid-1689220120308-14507,110
uid-1693254467168-37841,110
uid-1691290728628-25677,110
uid-1693071496963-81490,110
uid-1692120058303-83043,110
uid-1692932493430-68790,110
uid-1690661378499-7048,110
uid-1692410747633-52459,110
uid-1687921550631-85588,110
uid-1691777787537-4116,110
uid-1692146544376-29506,110
uid-1679640720306-90709,110
uid-1692930170443-70531,110
uid-1630202273379-23006,110
uid-1693366465293-11976,110
uid-1690500203600-46669,110
uid-1692337389968-81133,110
uid-1692073929628-97180,110
uid-1693199398577-78764,110
uid-1693088983629-2855,110
uid-1693261466196-31305,110
uid-1693351319819-54986,110
uid-1693091740376-8011,110
uid-1691268300324-24558,110
uid-1692063939000-1316,110
uid-1691462755482-60129,110
uid-1691339645020-52908,110
uid-1692908020316-25183,110
uid-1689785580824-7513,110
uid-1692665671754-16606,110
uid-1691028753433-68365,110
uid-1692404527947-93276,110
uid-1690888626260-23119,110
uid-1648306101347-37207,110
uid-1687984614979-90305,110
uid-1690748462893-16583,110
uid-1691633055866-48607,110
uid-1693107359841-24032,110
uid-1693432455479-88537,110
uid-1692852726889-48072,110
uid-1692572338891-40195,110
uid-1693089106554-9786,110
uid-1690432723199-71511,110
uid-1691387409415-35148,110
uid-1693538926495-1047,110
uid-1693499156743-65519,110
uid-1692542444539-64647,110
uid-1690160885714-54188,110
uid-1664650934648-25290,110
uid-1693111114767-74115,110
uid-1672454595062-81657,110
uid-1693444922011-40150,110
uid-1692738228486-6978,110
uid-1691008720077-5736,110
uid-1692066415441-34860,110
uid-1691628166389-300,110
uid-1693027047053-36737,110
uid-1690924020138-45079,110
uid-1693055529440-35137,110
uid-1688574192105-66311,110
uid-1691102481267-82438,110
uid-1692808991298-3889,110
uid-1692464645674-54577,110
uid-1688239984989-99283,110
uid-1691631558645-43004,110
uid-1656464596359-88031,110
uid-1692470572680-21002,110
uid-1689306602195-98661,110
uid-1692840742612-84651,110
uid-1648167867828-95677,110
uid-1692819647212-2824,110
uid-1692500390637-56777,110
uid-1693010969909-20755,110
uid-1691473070328-74677,110
uid-1691587686364-3637,110
uid-1680385359070-94308,110
uid-1691866944426-64430,110
uid-1693354708439-44762,110
uid-1693449315469-85019,110
uid-1693539285178-76567,110
uid-1691624377115-99989,110
uid-1691817198481-91990,110
uid-1691426526843-953,110
uid-1692687677900-54110,110
uid-1693107798736-58498,110
uid-1692224670226-53080,110
uid-1693280437154-96672,110
uid-1689962320827-88943,110
uid-1691124418440-800,110
uid-1678165533093-44274,110
uid-1691297245794-3941,110
uid-1693161949043-41072,110
uid-1693289220930-89676,110
uid-1691799457011-16500,110
uid-1691460437531-63879,110
uid-1691516432466-19704,110
uid-1691165058580-26608,110
uid-1616789395580-87285,110
uid-1691109068269-55528,110
uid-1601145956154-70614,110
uid-1691952081628-65631,109
uid-1691391298025-92093,109
uid-1692996472806-40867,109
uid-1691041788497-99380,109
uid-1692822499795-46428,109
uid-1692068538897-14756,109
uid-1691438910678-87414,109
uid-1690998301278-7528,109
uid-1693239675325-95168,109
uid-1693089469612-84034,109
uid-1691510877669-59988,109
uid-1691639151168-20612,109
uid-1692165063501-59312,109
uid-1691977325407-14523,109
uid-1693455210315-55928,109
uid-1693202169628-38537,109
uid-1678393460422-78771,109
uid-1692564818115-48896,109
uid-1691868355929-62350,109
uid-1691992754863-98778,109
uid-1689132313162-94512,109
uid-1693269290585-9659,109
uid-1691944106652-58483,109
uid-1692808605401-70887,109
uid-1691902640399-73930,109
uid-1693036806223-12906,109
uid-1692330929628-15948,109
uid-1691781335739-75785,109
uid-1693283537559-21492,109
uid-1690261380945-69770,109
uid-1690913300577-62455,109
uid-1692308294181-33119,109
uid-1682316027940-82386,109
uid-1692945117092-54145,109
uid-1692921046227-25693,109
uid-1693264223172-33313,109
uid-1691571063365-61872,109
uid-1692304339429-48663,109
uid-1693061702591-24817,109
uid-1691862017609-74278,109
uid-1684439548194-60084,109
uid-1693109887139-89470,109
uid-1691019656904-54995,109
uid-1692393532718-70029,109
uid-1690638896843-7534,109
uid-1691470925578-49949,109
uid-1691191151953-22750,109
uid-1692417090684-80178,109
uid-1692985166684-11430,109
uid-1692076792892-26707,109
uid-1692481410528-18678,109
uid-1691820756061-70865,109
uid-1692836941609-46979,109
uid-1692760573250-65891,109
uid-1692980492214-58317,109
uid-1601753151806-66153,109
uid-1692522140968-6497,109
uid-1690612926124-9693,109
uid-1691880711885-50327,109
uid-1691078440310-58111,109
uid-1692044437467-14368,109
uid-1596261835108-92903,109
uid-1691689528586-47554,109
uid-1692330927479-53835,109
uid-1693025494911-3514,109
uid-1692809815506-92787,109
uid-1691531409010-88302,109
uid-1693509428772-44336,109
uid-1691194112579-34838,109
uid-1693491897528-28846,109
uid-1691439603833-90827,109
uid-1689032503534-60588,109
uid-1692402345970-29863,109
uid-1692134596343-69537,109
uid-1691353989793-58800,109
uid-1691023131066-27953,109
uid-1691938767485-54948,109
uid-1693315205235-40345,109
uid-1691934914631-52172,109
uid-1691085628147-39396,109
uid-1692055563714-36135,109
uid-1691376225884-55764,109
uid-1691635309375-52578,109
uid-1693068438876-4457,109
uid-1691473583112-87095,109
uid-1691406799817-85937,109
uid-1691853920761-76126,109
uid-1691739181755-44989,109
uid-1691452349879-64089,109
uid-1690251816315-50016,109
uid-1691737540632-83822,109
uid-1691117584218-94397,109
uid-1692485452800-32955,109
uid-1692513907954-7121,109
uid-1691472380368-52139,109
uid-1692686811218-2297,109
uid-1692922559055-84751,109
uid-1693116014844-55719,109
uid-1693013057588-67846,109
uid-1692908455033-46528,109
uid-1693352051060-42279,109
uid-1593903397457-72710,109
uid-1692428506615-44963,109
uid-1693440589234-38934,109
uid-1692055446902-91773,109
uid-1691083789680-17042,109
uid-1691040488097-7036,109
uid-1691463131166-11852,109
uid-1693535541208-28415,109
uid-1693252841403-10816,109
uid-1691799539489-43658,109
uid-1691186030823-84253,109
uid-1673579207903-23238,109
uid-1689831031058-63547,109
uid-1692238175205-58620,109
uid-1692365847675-72946,109
uid-1693013163494-4388,109
uid-1692403282826-20975,109
uid-1691450325856-29784,109
uid-1691622684512-1373,109
uid-1691459925669-47789,109
uid-1671358284686-98415,109
uid-1691034117099-59467,109
uid-1692571235347-75671,109
uid-1684947563627-49779,109
uid-1692319450389-24163,109
uid-1691289991778-5511,109
uid-1692911126278-14297,109
uid-1692666473956-48482,109
uid-1630020909536-77707,109
uid-1692967901126-5152,109
uid-1691294752904-94064,109
uid-1691369504125-95952,109
uid-1692655889963-45347,109
uid-1692631146278-15009,109
uid-1692485705487-70818,109
uid-1693184056075-81840,108
uid-1690820831336-52912,108
uid-1690867158028-1700,108
uid-1657942471263-86636,108
uid-1692142190836-29176,108
uid-1692426459467-92671,108
uid-1691467684891-20059,108
uid-1693068549122-44626,108
uid-1692508852172-61185,108
uid-1692827217005-70372,108
uid-1693028333984-93279,108
uid-1691364528611-24818,108
uid-1692553778830-41969,108
uid-1693052160125-87298,108
uid-1691523845952-74305,108
uid-1691611973003-2936,108
uid-1693517779343-11510,108
uid-1691259928049-871,108
uid-1692203712374-32153,108
uid-1689667856679-61882,108
uid-1690815042525-12549,108
uid-1691529959700-46828,108
uid-1693161135444-1967,108
uid-1692406340437-1525,108
uid-1691294128911-25848,108
uid-1692856805180-89510,108
uid-1691908115785-43451,108
uid-1693099535738-12273,108
uid-1693442632190-99365,108
uid-1691949232659-97616,108
uid-1690907561229-98740,108
uid-1691148159608-50830,108
uid-1691972832804-65615,108
uid-1691556842146-87556,108
uid-1693361747786-45568,108
uid-1693364184999-93050,108
uid-1692561232823-77305,108
uid-1690777274306-23106,108
uid-1693090804797-83046,108
uid-1691209276159-61730,108
uid-1691270087280-93876,108
uid-1693060484804-15180,108
uid-1691069768103-48844,108
uid-1691118141473-79371,108
uid-1692582306492-39610,108
uid-1691260397490-80020,108
uid-1680647251682-99814,108
uid-1691006136363-2260,108
uid-1692556474187-22054,108
uid-1693025069252-94248,108
uid-1691295149805-69000,108
uid-1690859538499-90549,108
uid-1691781058733-19752,108
uid-1692459316774-40294,108
uid-1693274507429-4553,108
uid-1689744914066-6061,108
uid-1691449428981-6552,108
uid-1690599374937-84123,108
uid-1692471844854-47249,108
uid-1692471870299-10250,108
uid-1691022560845-18006,108
uid-1693264010264-28930,108
uid-1691555828907-45452,108
uid-1692466698140-71522,108
uid-1693016845353-840,108
uid-1691294748307-65862,108
uid-1687067315970-87233,108
uid-1693053409391-76727,108
uid-1690943751734-45782,108
uid-1693059799800-73628,108
uid-1663971868711-52756,108
uid-1691114887164-97341,108
uid-1691386398267-31558,108
uid-1692304481419-25921,108
uid-1691349741694-11430,108
uid-1692208841561-7292,108
uid-1692048240965-89316,108
uid-1691338833827-10597,108
uid-1693361795480-71438,108
uid-1681807257795-44362,108
uid-1693111670975-12457,108
uid-1690914563848-43410,108
uid-1693343590072-61069,108
uid-1672457511438-47516,108
uid-1691555380532-83845,108
uid-1684642116308-10673,108
uid-1691295866327-85487,108
uid-1691271036691-77964,108
uid-1690919085577-80991,108
uid-1693018885014-27853,108
uid-1692788385370-81059,108
uid-1692765589116-31025,108
uid-1688071620287-36659,108
uid-1692497138010-44674,108
uid-1691596461975-14611,108
uid-1692080001546-11957,108
uid-1692749544299-57170,108
uid-1692149182265-76679,108
uid-1693384757623-91294,108
uid-1692881913934-7838,108
uid-1690904562084-42227,108
uid-1692648748771-37680,108
uid-1691955204859-60434,108
uid-1691828156162-75061,108
uid-1691358977548-58946,108
uid-1691429555575-98774,108
uid-1692520123367-59305,108
uid-1692143500041-22680,108
uid-1692411422955-49016,108
uid-1692837775402-94207,108
uid-1691709960251-76475,108
uid-1692803978866-68434,108
uid-1690864454028-95359,108
uid-1691093456102-31478,108
uid-1692993285290-91248,108
uid-1692676314084-82728,108
uid-1691277197822-21569,108
uid-1691436894545-30272,108
uid-1691782584986-33554,108
uid-1685250809497-7374,108
uid-1691339563734-59594,108
uid-1693211215707-76481,108
uid-1693189686573-79942,107
uid-1692121864365-2796,107
uid-1693484562819-67615,107
uid-1690213769854-25148,107
uid-1691428074087-8899,107
uid-1693193629719-1383,107
uid-1692265333773-13856,107
uid-1691239619761-77817,107
uid-1685995652423-32874,107
uid-1691877467310-9281,107
uid-1691648909409-90153,107
uid-1691613406490-4316,107
uid-1691864072312-29194,107
uid-1691477058309-5215,107
uid-1693079590680-31285,107
uid-1693189424466-3839,107
uid-1693318822196-69819,107
uid-1692722607151-94525,107
uid-1692448217392-30172,107
uid-1691102212314-48204,107
uid-1692461990650-22352,107
uid-1692477280682-29111,107
uid-1691988861863-20809,107
uid-1607791810208-85031,107
uid-1690890151908-93193,107
uid-1691653911908-47583,107
uid-1693085714161-761,107
uid-1693294268953-6304,107
uid-1691789334326-1926,107
uid-1692030996857-42736,107
uid-1691893698669-73021,107
uid-1692169538998-7173,107
uid-1692389569202-96814,107
uid-1692507714310-67742,107
uid-1693537766428-30051,107
uid-1692346291937-9343,107
uid-1693453479630-71833,107
uid-1691137109225-44226,107
uid-1690931113164-54971,107
uid-1690864933728-98769,107
uid-1679034735039-44196,107
uid-1689668239531-74033,107
uid-1692690840404-30277,107
uid-1610416596777-75930,107
uid-1692766681393-21267,107
uid-1692801981151-82881,107
uid-1691119412683-78293,107
uid-1691419275100-33719,107
uid-1690860318715-26666,107
uid-1693255260212-42884,107
uid-1690732737701-7024,107
uid-1689076820642-28437,107
uid-1692847818026-47509,107
uid-1691845023728-29486,107
uid-1691712760963-23655,107
uid-1693433605039-7603,107
uid-1693332957519-41268,107
uid-1692410014636-84423,107
uid-1688602748780-35312,107
uid-1683779798663-98604,107
uid-1692132574053-54751,107
uid-1693151872224-6854,107
uid-1689739574648-22414,107
uid-1691864248270-71733,107
uid-1676453113352-40200,107
uid-1692850429524-10235,107
uid-1693057694038-91922,107
uid-1693030679689-81694,107
uid-1678561042094-61546,107
uid-1693536028214-82947,107
uid-1690854782158-86286,107
uid-1692243782818-16499,107
uid-1691558341063-79081,107
uid-1691454010394-5505,107
uid-1692814261190-41636,107
uid-1692058763460-83064,107
uid-1692321581784-9575,107
uid-1682297578500-78188,107
uid-1660875735862-71003,107
uid-1691857109738-25313,107
uid-1691054103101-14457,107
uid-1690893511377-77794,107
uid-1692641074221-26007,107
uid-1693266940087-24691,107
uid-1678688732199-52737,107
uid-1692245370412-11981,107
uid-1690849893237-13254,107
uid-1690405507610-53417,107
uid-1691444647687-31358,107
uid-1686753952562-39506,107
uid-1691988786922-49262,107
uid-1691437135001-29307,107
uid-1691310969218-90168,107
uid-1692080246700-87995,107
uid-1631999381537-25229,107
uid-1693339599929-28573,107
uid-1690570339096-5473,107
uid-1693187151731-110,107
uid-1692067870836-94329,107
uid-1687616605080-51428,107
uid-1691460091067-7781,107
uid-1693023390332-18377,107
uid-1691211170008-59694,107
uid-1691762415558-17051,107
uid-1691344546085-30467,107
uid-1690851519735-24607,107
uid-1594449832557-79034,107
uid-1673663604594-57135,107
uid-1636590315984-35142,107
uid-1690898310503-24234,107
uid-1692467189768-9486,107
uid-1692665908533-13687,107
uid-1691274434561-47461,107
uid-1693293674884-64466,107
uid-1691515064113-80933,107
uid-1692312390911-70756,107
uid-1691112011779-57409,107
uid-1692071082735-41296,107
uid-1691448152451-71898,107
uid-1691706941187-21185,107
uid-1692837495359-42774,107
uid-1691530439199-75826,107
uid-1692246373462-95874,107
uid-1693238019724-64388,107
uid-1693458385092-57132,107
uid-1692888099736-41580,107
uid-1690943985026-78180,107
uid-1691260348930-37883,107
uid-1693158379111-10536,107
uid-1692320065998-37272,107
uid-1691943889539-39568,107
uid-1691856188415-77256,107
uid-1691417622455-46436,107
uid-1693356050965-31149,107
uid-1693360309568-20458,107
uid-1692393031496-59932,106
uid-1693024502630-45071,106
uid-1691595696680-15150,106
uid-1692456386700-17189,106
uid-1691688690403-74304,106
uid-1692662658639-25326,106
uid-1691336045262-95617,106
uid-1690563277613-60092,106
uid-1691417012801-1060,106
uid-1691351923704-72945,106
uid-1692117830750-54266,106
uid-1692322421379-82020,106
uid-1691704219586-34050,106
uid-1692946788587-1614,106
uid-1693171130741-78567,106
uid-1691820272438-6460,106
uid-1673938047171-41068,106
uid-1691864215701-2091,106
uid-1691154209782-57466,106
uid-1677801824462-14337,106
uid-1691531019086-23625,106
uid-1691631164487-42454,106
uid-1692896940135-63435,106
uid-1691721026890-24002,106
uid-1693161884972-18732,106
uid-1693392907056-68835,106
uid-1692021301438-93736,106
uid-1692829052206-48335,106
uid-1691126183349-12192,106
uid-1691165009926-98114,106
uid-1691524290541-41345,106
uid-1692142926793-27498,106
uid-1693528573823-29252,106
uid-1693083896540-71977,106
uid-1692544336883-22358,106
uid-1687221738642-73228,106
uid-1691721475015-96625,106
uid-1692929947125-32379,106
uid-1691879414965-619,106
uid-1693159108175-19017,106
uid-1692062062821-50280,106
uid-1692078044686-21737,106
uid-1693197666255-59537,106
uid-1693501785544-76144,106
uid-1691025869021-7463,106
uid-1691612476632-38095,106
uid-1691123720374-93511,106
uid-1693205737606-1456,106
uid-1692651131892-35882,106
uid-1692325042051-84161,106
uid-1691974180791-94511,106
uid-1644045576714-31375,106
uid-1692565509266-59044,106
uid-1691293559185-70392,106
uid-1692591782220-66335,106
uid-1693148873571-15191,106
uid-1693182619946-28882,106
uid-1646674592932-54779,106
uid-1600548348862-31260,106
uid-1692318683822-63864,106
uid-1691340247490-36850,106
uid-1692655322622-92353,106
uid-1693274875563-36151,106
uid-1693110711684-86960,106
uid-1691253780765-30087,106
uid-1691196734101-99827,106
uid-1692467444141-94931,106
uid-1691943015589-99655,106
uid-1691059224300-31193,106
uid-1691863223748-30194,106
uid-1676230662671-36522,106
uid-1639109740098-1104,106
uid-1689885722304-56950,106
uid-1689730982900-322,106
uid-1649691466948-82823,106
uid-1692770482032-21813,106
uid-1692631233458-95359,106
uid-1690956325709-55868,106
uid-1692928590763-94763,106
uid-1691285615628-6267,106
uid-1693326207302-56605,106
uid-1691544152822-86795,106
uid-1693007561369-44590,106
uid-1692583494865-89475,106
uid-1691908299579-2218,106
uid-1682647261367-80204,106
uid-1654188309705-3085,106
uid-1693462737735-29916,106
uid-1691345135857-48306,106
uid-1691951648282-67655,106
uid-1691615112779-33066,106
uid-1691117942259-55192,106
uid-1690850840791-18408,106
uid-1688047138940-61726,106
uid-1692837288093-70430,106
uid-1692604144502-22998,106
uid-1693104205464-65928,106
uid-1692542111492-29015,106
uid-1692573201428-59347,106
uid-1593295018324-55524,106
uid-1691438319401-12323,106
uid-1691625537440-33273,106
uid-1596298220645-74490,106
uid-1691555936037-34857,106
uid-1593565451474-68716,106
uid-1691283016921-58405,106
uid-1693124485139-53905,106
uid-1692027046829-56467,106
uid-1689987578470-88414,106
uid-1693355322834-8932,106
uid-1692294541523-60172,106
uid-1690861470828-95405,106
uid-1691962421944-91758,106
uid-1691198202185-99936,106
uid-1691981270414-77081,106
uid-1691693111707-36627,106
uid-1691797528913-39528,106
uid-1693200634795-68004,106
uid-1692815364405-15610,106
uid-1693535355130-89900,106
uid-1623126480330-14907,106
uid-1691645908153-53982,106
uid-1691780008478-22861,106
uid-1692847929265-31437,106
uid-1691810771033-38116,106
uid-1690638271561-7244,106
uid-1693271894826-68771,106
uid-1680213899670-33934,106
uid-1693330578001-62419,106
uid-1691681744182-80640,106
uid-1691853770913-32508,106
uid-1693342585909-61458,106
uid-1693240057444-91154,106
uid-1690924583056-25407,106
uid-1692696607655-48219,106
uid-1692754039113-45547,105
uid-1692386352005-40812,105
uid-1693085078583-56921,105
uid-1691612127322-85022,105
uid-1691074086853-24033,105
uid-1691588210777-7045,105
uid-1692162804922-6908,105
uid-1691730633669-90197,105
uid-1691380039808-41291,105
uid-1690638747241-67811,105
